Gene.name.human,Gene.stable.ID.human,Gene.description.human,Chromosome.scaffold.name.human,Gene.start..bp.human,Gene.end..bp.human,Strand.human,homology.type,orthology.confidence..0.low..1.high.,Gene.name.zebrafish,Gene.stable.ID.zebrafish,Gene.description.zebrafish,Chromosome.scaffold.name.zebrafish,Gene.start..bp.zebrafish,Gene.end..bp.zebrafish,Strand.zebrafish
ZAR1L,ENSG00000189167,zygote arrest 1 like [Source:HGNC Symbol;Acc:HGNC:37116],13,32303699,32315363,-1,ortholog_one2one,1,zar1l,ENSDARG00000055973,zygote arrest 1-like [Source:ZFIN;Acc:ZDB-GENE-060810-119],10,33999869,34002185,-1
SBSPON,ENSG00000164764,somatomedin B and thrombospondin type 1 domain containing [Source:HGNC Symbol;Acc:HGNC:30362],8,73064543,73124088,-1,ortholog_one2one,1,SBSPON,ENSDARG00000110160,somatomedin B and thrombospondin type 1 domain containing [Source:NCBI gene;Acc:100151218],24,13316737,13337149,1
CLCN4,ENSG00000073464,chloride voltage-gated channel 4 [Source:HGNC Symbol;Acc:HGNC:2022],X,10156975,10237660,1,ortholog_one2one,1,clcn4,ENSDARG00000035808,"chloride channel, voltage-sensitive 4 [Source:ZFIN;Acc:ZDB-GENE-061013-353]",11,44144612,44163164,-1
FBLN7,ENSG00000144152,fibulin 7 [Source:HGNC Symbol;Acc:HGNC:26740],2,112138385,112188218,1,ortholog_one2one,1,fbln7,ENSDARG00000089519,fibulin 7 [Source:ZFIN;Acc:ZDB-GENE-170130-2],13,47750933,47800342,-1
GLDC,ENSG00000178445,glycine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4313],9,6532467,6645729,-1,ortholog_one2one,1,gldc,ENSDARG00000035120,glycine dehydrogenase (decarboxylating) [Source:ZFIN;Acc:ZDB-GENE-030131-340],5,66170479,66202748,1
CUBN,ENSG00000107611,cubilin [Source:HGNC Symbol;Acc:HGNC:2548],10,16823966,17129811,-1,ortholog_one2one,1,cubn,ENSDARG00000087013,cubilin (intrinsic factor-cobalamin receptor) [Source:ZFIN;Acc:ZDB-GENE-060228-6],24,32035759,32150276,-1
VASH2,ENSG00000143494,vasohibin 2 [Source:HGNC Symbol;Acc:HGNC:25723],1,212950520,212992037,1,ortholog_one2one,1,vash2,ENSDARG00000007774,vasohibin 2 [Source:ZFIN;Acc:ZDB-GENE-041014-355],20,37866171,37916522,1
BMERB1,ENSG00000166780,bMERB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19213],16,15434475,15625028,1,ortholog_one2one,1,BMERB1,ENSDARG00000086706,zgc:114175 [Source:ZFIN;Acc:ZDB-GENE-050913-109],6,42500,48311,-1
PGLS,ENSG00000130313,6-phosphogluconolactonase [Source:HGNC Symbol;Acc:HGNC:8903],19,17511636,17521288,1,ortholog_one2one,1,pgls,ENSDARG00000021233,6-phosphogluconolactonase [Source:ZFIN;Acc:ZDB-GENE-040822-9],3,52684556,52700610,1
NRXN2,ENSG00000110076,neurexin 2 [Source:HGNC Symbol;Acc:HGNC:8009],11,64606174,64723197,-1,ortholog_one2one,1,NRXN2,ENSDARG00000113112,neurexin 2 [Source:HGNC Symbol;Acc:HGNC:8009],7,427503,506340,1
GRIK2,ENSG00000164418,glutamate ionotropic receptor kainate type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4580],6,100962701,102081622,1,ortholog_one2one,1,GRIK2,ENSDARG00000113771,"glutamate receptor, ionotropic, kainate 2 [Source:NCBI gene;Acc:556013]",16,1802307,2105556,1
PRDM12,ENSG00000130711,PR/SET domain 12 [Source:HGNC Symbol;Acc:HGNC:13997],9,130664594,130682986,1,ortholog_one2one,1,prdm12b,ENSDARG00000007430,PR domain containing 12b [Source:ZFIN;Acc:ZDB-GENE-041114-172],5,63509761,63515210,-1
USP1,ENSG00000162607,ubiquitin specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:12607],1,62436297,62451804,1,ortholog_one2one,1,usp1,ENSDARG00000056414,ubiquitin specific peptidase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-726],6,32394502,32411727,-1
PEBP4,ENSG00000134020,phosphatidylethanolamine binding protein 4 [Source:HGNC Symbol;Acc:HGNC:28319],8,22713251,23000000,-1,ortholog_one2one,1,PEBP4,ENSDARG00000107065,phosphatidylethanolamine binding protein 4 [Source:NCBI gene;Acc:101882266],8,50531709,50705652,1
MAP2K6,ENSG00000108984,mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846],17,69414697,69553865,1,ortholog_one2one,1,map2k6,ENSDARG00000099184,mitogen-activated protein kinase kinase 6 [Source:NCBI gene;Acc:65239],12,36109071,36161256,1
PDCL3,ENSG00000115539,phosducin like 3 [Source:HGNC Symbol;Acc:HGNC:28860],2,100562993,100576739,1,ortholog_one2one,1,PDCL3,ENSDARG00000100651,phosducin like 3 [Source:HGNC Symbol;Acc:HGNC:28860],KN150015.1,3538,9572,1
COG1,ENSG00000166685,component of oligomeric golgi complex 1 [Source:HGNC Symbol;Acc:HGNC:6545],17,73193055,73208507,1,ortholog_one2one,1,cog1,ENSDARG00000105131,component of oligomeric golgi complex 1 [Source:ZFIN;Acc:ZDB-GENE-050302-128],3,36401105,36420397,-1
ARHGDIA,ENSG00000141522,Rho GDP dissociation inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:678],17,81867721,81871378,-1,ortholog_one2one,1,arhgdia,ENSDARG00000043795,Rho GDP dissociation inhibitor (GDI) alpha [Source:ZFIN;Acc:ZDB-GENE-040426-2816],3,59899452,59947208,1
OPRL1,ENSG00000125510,opioid related nociceptin receptor 1 [Source:HGNC Symbol;Acc:HGNC:8155],20,64080082,64100643,1,ortholog_one2one,1,oprl1,ENSDARG00000071209,opiate receptor-like 1 [Source:ZFIN;Acc:ZDB-GENE-040312-4],23,8281307,8373807,-1
PPP2R2D,ENSG00000175470,protein phosphatase 2 regulatory subunit Bdelta [Source:HGNC Symbol;Acc:HGNC:23732],10,131901008,131959834,1,ortholog_one2one,1,ppp2r2d,ENSDARG00000102009,"protein phosphatase 2, regulatory subunit B, delta [Source:NCBI gene;Acc:405816]",12,41723040,41759702,-1
TCF4,ENSG00000196628,transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634],18,55222185,55664787,-1,ortholog_one2one,1,TCF4,ENSDARG00000107408,transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634],21,1320767,1459974,1
SCARA3,ENSG00000168077,scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000],8,27633868,27676776,1,ortholog_one2one,1,scara3,ENSDARG00000008060,"scavenger receptor class A, member 3 [Source:ZFIN;Acc:ZDB-GENE-041014-317]",20,39283849,39300730,1
SH2B2,ENSG00000160999,SH2B adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:17381],7,102285091,102321711,1,ortholog_one2one,1,SH2B2,ENSDARG00000090421,SH2B adaptor protein 2 [Source:NCBI gene;Acc:100535524],15,2559875,2578139,1
DNER,ENSG00000187957,delta/notch like EGF repeat containing [Source:HGNC Symbol;Acc:HGNC:24456],2,229357629,229714555,-1,ortholog_one2one,1,dner,ENSDARG00000061031,delta/notch-like EGF repeat containing [Source:ZFIN;Acc:ZDB-GENE-130502-1],18,46699731,46763170,-1
ATP13A1,ENSG00000105726,ATPase 13A1 [Source:HGNC Symbol;Acc:HGNC:24215],19,19645198,19663676,-1,ortholog_one2one,1,atp13a1,ENSDARG00000029931,ATPase 13A1 [Source:ZFIN;Acc:ZDB-GENE-040426-2804],3,52899801,52952026,1
RAMP3,ENSG00000122679,receptor activity modifying protein 3 [Source:HGNC Symbol;Acc:HGNC:9845],7,45157791,45186302,1,ortholog_one2one,1,RAMP3,ENSDARG00000111822,receptor activity modifying protein 3 [Source:HGNC Symbol;Acc:HGNC:9845],KN149729.1,130,2711,-1
FBXO42,ENSG00000037637,F-box protein 42 [Source:HGNC Symbol;Acc:HGNC:29249],1,16246840,16352480,-1,ortholog_one2one,1,fbxo42,ENSDARG00000087545,F-box protein 42 [Source:ZFIN;Acc:ZDB-GENE-030131-7399],22,191931,193234,-1
FUT10,ENSG00000172728,fucosyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19234],8,33370824,33473146,-1,ortholog_one2one,1,fut10,ENSDARG00000100322,fucosyltransferase 10 [Source:NCBI gene;Acc:497615],10,7255695,7264766,1
NMBR,ENSG00000135577,neuromedin B receptor [Source:HGNC Symbol;Acc:HGNC:7843],6,142058330,142147122,-1,ortholog_one2one,1,nmbr,ENSDARG00000054152,neuromedin B receptor [Source:ZFIN;Acc:ZDB-GENE-041014-369],20,37263663,37287107,-1
ALDH1L1,ENSG00000144908,aldehyde dehydrogenase 1 family member L1 [Source:HGNC Symbol;Acc:HGNC:3978],3,126103562,126197994,-1,ortholog_one2one,1,aldh1l1,ENSDARG00000077004,"aldehyde dehydrogenase 1 family, member L1 [Source:ZFIN;Acc:ZDB-GENE-100519-4]",6,22068589,22104394,1
TTC8,ENSG00000165533,tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087],14,88824153,88881078,1,ortholog_one2one,1,ttc8,ENSDARG00000099481,tetratricopeptide repeat domain 8 [Source:NCBI gene;Acc:678551],KN149874.1,11,3574,-1
TBR1,ENSG00000136535,T-box brain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11590],2,161416297,161425870,1,ortholog_one2one,1,tbr1b,ENSDARG00000004712,T-box brain transcription factor 1b [Source:ZFIN;Acc:ZDB-GENE-000323-1],9,51427826,51436377,-1
PKIB,ENSG00000135549,cAMP-dependent protein kinase inhibitor beta [Source:HGNC Symbol;Acc:HGNC:9018],6,122471917,122726373,1,ortholog_one2one,1,pkib,ENSDARG00000053110,"protein kinase (cAMP-dependent, catalytic) inhibitor beta [Source:ZFIN;Acc:ZDB-GENE-041014-312]",20,40371897,40451115,-1
FAM168A,ENSG00000054965,family with sequence similarity 168 member A [Source:HGNC Symbol;Acc:HGNC:28999],11,73400487,73598189,-1,ortholog_one2one,1,fam168a,ENSDARG00000098832,family with sequence similarity 168 member A [Source:ZFIN;Acc:ZDB-GENE-060825-128],18,2837563,2935695,1
TP53RK,ENSG00000172315,TP53 regulating kinase [Source:HGNC Symbol;Acc:HGNC:16197],20,46684365,46689444,-1,ortholog_one2one,1,tp53rk,ENSDARG00000112667,TP53 regulating kinase [Source:ZFIN;Acc:ZDB-GENE-050522-123],11,2458264,2466879,1
MRM1,ENSG00000278619,mitochondrial rRNA methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26202],17,36601583,36608964,1,ortholog_one2one,1,mrm1,ENSDARG00000059658,mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-060526-229],5,56119975,56125769,1
HEATR6,ENSG00000068097,HEAT repeat containing 6 [Source:HGNC Symbol;Acc:HGNC:24076],17,60041008,60078922,-1,ortholog_one2one,1,heatr6,ENSDARG00000073686,HEAT repeat containing 6 [Source:NCBI gene;Acc:567838],21,38745094,38795137,1
MAN2A1,ENSG00000112893,mannosidase alpha class 2A member 1 [Source:HGNC Symbol;Acc:HGNC:6824],5,109689927,109869625,1,ortholog_one2one,1,man2a1,ENSDARG00000102200,"mannosidase, alpha, class 2A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060526-31]",5,57005838,57204352,-1
FAM171A1,ENSG00000148468,family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522],10,15211643,15371289,-1,ortholog_one2one,1,fam171a1,ENSDARG00000079788,family with sequence similarity 171 member A1 [Source:ZFIN;Acc:ZDB-GENE-061208-1],16,28547157,28574789,1
MIR181B2,ENSG00000207737,microRNA 181b-2 [Source:HGNC Symbol;Acc:HGNC:31551],9,124693710,124693798,1,ortholog_one2one,1,dre-mir-181b-2,ENSDARG00000081534,dre-mir-181b-2 [Source:miRBase;Acc:MI0001367],8,53023679,53023764,1
DOCK1,ENSG00000150760,dedicator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:2987],10,126905409,127452517,1,ortholog_one2one,1,dock1,ENSDARG00000099093,dedicator of cytokinesis 1 [Source:ZFIN;Acc:ZDB-GENE-080108-5],12,44362897,44759246,-1
SLC66A2,ENSG00000122490,solute carrier family 66 member 2 [Source:HGNC Symbol;Acc:HGNC:26188],18,79902420,79951657,-1,ortholog_one2one,1,SLC66A2,ENSDARG00000112922,PQ loop repeat containing 1 [Source:NCBI gene;Acc:101883969],19,11432330,11490549,1
DKC1,ENSG00000130826,dyskerin pseudouridine synthase 1 [Source:HGNC Symbol;Acc:HGNC:2890],X,154762742,154777689,1,ortholog_one2one,1,dkc1,ENSDARG00000016484,"dyskeratosis congenita 1, dyskerin [Source:ZFIN;Acc:ZDB-GENE-031118-120]",21,43702010,43716471,1
CTNNB1,ENSG00000168036,catenin beta 1 [Source:HGNC Symbol;Acc:HGNC:2514],3,41194741,41260096,1,ortholog_one2one,1,ctnnb2,ENSDARG00000023472,"catenin, beta 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2575]",19,47975916,47997424,-1
DMWD,ENSG00000185800,"DM1 locus, WD repeat containing [Source:HGNC Symbol;Acc:HGNC:2936]",19,45782947,45792845,-1,ortholog_one2one,1,DMWD,ENSDARG00000006585,zmp:0000000529 [Source:ZFIN;Acc:ZDB-GENE-130530-532],15,47883585,47895200,-1
SNX13,ENSG00000071189,sorting nexin 13 [Source:HGNC Symbol;Acc:HGNC:21335],7,17790761,17940501,-1,ortholog_one2one,1,snx13,ENSDARG00000013828,sorting nexin 13 [Source:ZFIN;Acc:ZDB-GENE-050306-12],19,2064173,2115040,-1
SVBP,ENSG00000177868,small vasohibin binding protein [Source:HGNC Symbol;Acc:HGNC:29204],1,42807052,42817397,-1,ortholog_one2one,1,svbp,ENSDARG00000102305,small vasohibin binding protein [Source:NCBI gene;Acc:798425],11,41064822,41067789,1
SYNDIG1,ENSG00000101463,synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:HGNC:15885],20,24469629,24666616,1,ortholog_one2one,1,SYNDIG1,ENSDARG00000100751,synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:HGNC:15885],KN150663.1,47682,88259,-1
DHX36,ENSG00000174953,DEAH-box helicase 36 [Source:HGNC Symbol;Acc:HGNC:14410],3,154272546,154324487,-1,ortholog_one2one,1,dhx36,ENSDARG00000101059,DEAH (Asp-Glu-Ala-His) box polypeptide 36 [Source:ZFIN;Acc:ZDB-GENE-050419-20],18,31610744,31837760,1
SLC2A10,ENSG00000197496,solute carrier family 2 member 10 [Source:HGNC Symbol;Acc:HGNC:13444],20,46709649,46736347,1,ortholog_one2one,1,slc2a10,ENSDARG00000090820,solute carrier family 2 member 10 [Source:NCBI gene;Acc:560546],11,2448781,2456786,-1
RANBP9,ENSG00000010017,RAN binding protein 9 [Source:HGNC Symbol;Acc:HGNC:13727],6,13621498,13711835,-1,ortholog_one2one,1,ranbp9,ENSDARG00000061048,RAN binding protein 9 [Source:NCBI gene;Acc:558976],2,31806602,31827960,1
MTF1,ENSG00000188786,metal regulatory transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:7428],1,37809574,37859592,-1,ortholog_one2one,1,mtf1,ENSDARG00000102898,metal-regulatory transcription factor 1 [Source:ZFIN;Acc:ZDB-GENE-020424-1],16,4132537,4168888,1
GID4,ENSG00000141034,GID complex subunit 4 homolog [Source:HGNC Symbol;Acc:HGNC:28453],17,18039408,18068405,1,ortholog_one2one,1,GID4,ENSDARG00000079482,GID complex subunit 4 homolog [Source:NCBI gene;Acc:497568],3,62140077,62149828,1
NOTCH3,ENSG00000074181,notch receptor 3 [Source:HGNC Symbol;Acc:HGNC:7883],19,15159038,15200995,-1,ortholog_one2one,1,notch3,ENSDARG00000052139,notch receptor 3 [Source:ZFIN;Acc:ZDB-GENE-000329-5],3,53526025,53559581,-1
LANCL2,ENSG00000132434,LanC like 2 [Source:HGNC Symbol;Acc:HGNC:6509],7,55365337,55433737,1,ortholog_one2one,1,lancl2,ENSDARG00000045465,LanC lantibiotic synthetase component C-like 2 (bacterial) [Source:ZFIN;Acc:ZDB-GENE-070209-191],24,166892,188943,1
SNRK,ENSG00000163788,SNF related kinase [Source:HGNC Symbol;Acc:HGNC:30598],3,43286512,43424764,1,ortholog_one2one,1,snrka,ENSDARG00000070832,SNF related kinase a [Source:ZFIN;Acc:ZDB-GENE-040718-84],16,8047896,8132742,-1
MARCHF6,ENSG00000145495,membrane associated ring-CH-type finger 6 [Source:HGNC Symbol;Acc:HGNC:30550],5,10353695,10440388,1,ortholog_one2one,1,6-Mar,ENSDARG00000076066,membrane-associated ring finger (C3HC4) 6 [Source:ZFIN;Acc:ZDB-GENE-070912-530],2,30489846,30526721,1
TTC28,ENSG00000100154,tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179],22,27978014,28679840,-1,ortholog_one2one,1,TTC28,ENSDARG00000114920,tetratricopeptide repeat domain 28 [Source:NCBI gene;Acc:100331958],10,3875716,4039786,1
PDHX,ENSG00000110435,pyruvate dehydrogenase complex component X [Source:HGNC Symbol;Acc:HGNC:21350],11,34915829,35020591,1,ortholog_one2one,1,pdhx,ENSDARG00000051756,"pyruvate dehydrogenase complex, component X [Source:ZFIN;Acc:ZDB-GENE-040426-1539]",25,37428187,37435076,-1
CAAP1,ENSG00000120159,caspase activity and apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:25834],9,26840685,26892803,-1,ortholog_one2one,1,caap1,ENSDARG00000079652,caspase activity and apoptosis inhibitor 1 [Source:NCBI gene;Acc:100329847],7,73838557,73843720,-1
ASCC1,ENSG00000138303,activating signal cointegrator 1 complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24268],10,72096032,72217134,-1,ortholog_one2one,1,ascc1,ENSDARG00000077760,activating signal cointegrator 1 complex subunit 1 [Source:ZFIN;Acc:ZDB-GENE-050417-80],12,48307111,48312647,-1
SPRY1,ENSG00000164056,sprouty RTK signaling antagonist 1 [Source:HGNC Symbol;Acc:HGNC:11269],4,123396795,123403760,1,ortholog_one2one,1,spry1,ENSDARG00000103985,"sprouty homolog 1, antagonist of FGF signaling (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-081215-2]",14,497695,498979,-1
SRP68,ENSG00000167881,signal recognition particle 68 [Source:HGNC Symbol;Acc:HGNC:11302],17,76038775,76072517,-1,ortholog_one2one,1,srp68,ENSDARG00000020820,signal recognition particle 68 [Source:ZFIN;Acc:ZDB-GENE-040831-3],6,23026170,23057363,1
GARNL3,ENSG00000136895,GTPase activating Rap/RanGAP domain like 3 [Source:HGNC Symbol;Acc:HGNC:25425],9,127224265,127393660,1,ortholog_one2one,1,GARNL3,ENSDARG00000060631,si:ch211-182d3.1 [Source:NCBI gene;Acc:560594],5,33356425,33460959,-1
IFT172,ENSG00000138002,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],2,27444377,27489805,-1,ortholog_one2one,1,ift172,ENSDARG00000041870,intraflagellar transport 172 [Source:NCBI gene;Acc:432389],20,38837238,38900420,1
WBP2,ENSG00000132471,WW domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12738],17,75845699,75856507,-1,ortholog_one2one,1,wbp2,ENSDARG00000056605,WW domain binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-050522-137],12,45200744,45218478,1
WNT6,ENSG00000115596,Wnt family member 6 [Source:HGNC Symbol;Acc:HGNC:12785],2,218859805,218874233,1,ortholog_one2one,1,wnt6b,ENSDARG00000073935,"wingless-type MMTV integration site family, member 6b [Source:ZFIN;Acc:ZDB-GENE-070912-513]",9,11281969,11341315,1
DOCK6,ENSG00000130158,dedicator of cytokinesis 6 [Source:HGNC Symbol;Acc:HGNC:19189],19,11199295,11262524,-1,ortholog_one2one,1,dock6,ENSDARG00000035706,dedicator of cytokinesis 6 [Source:ZFIN;Acc:ZDB-GENE-120411-11],3,55218597,55328548,-1
TC2N,ENSG00000165929,"tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:HGNC:19859]",14,91779746,91867536,-1,ortholog_one2one,1,TC2N,ENSDARG00000095067,"tandem C2 domains, nuclear [Source:NCBI gene;Acc:101885722]",13,33141279,33153889,-1
SEPTIN10,ENSG00000186522,septin 10 [Source:HGNC Symbol;Acc:HGNC:14349],2,109542799,109614143,-1,ortholog_one2one,1,10-Sep,ENSDARG00000099236,septin 10 [Source:ZFIN;Acc:ZDB-GENE-050417-3],9,55857193,55875077,1
DARS1,ENSG00000115866,aspartyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:2678],2,135905881,135986100,-1,ortholog_one2one,1,dars1,ENSDARG00000070043,aspartyl-tRNA synthetase 1 [Source:ZFIN;Acc:ZDB-GENE-061110-135],9,10699038,10759513,1
LARGE1,ENSG00000133424,LARGE xylosyl- and glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:6511],22,33162226,33922841,-1,ortholog_one2one,1,large1,ENSDARG00000005126,LARGE xylosyl- and glucuronyltransferase 1 [Source:NCBI gene;Acc:446213],4,75013307,75057322,-1
MGAT2,ENSG00000168282,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7045]",14,49620799,49623481,1,ortholog_one2one,1,mgat2,ENSDARG00000052408,"alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase [Source:ZFIN;Acc:ZDB-GENE-070410-54]",20,54067041,54075136,-1
ADCY5,ENSG00000173175,adenylate cyclase 5 [Source:HGNC Symbol;Acc:HGNC:236],3,123282296,123449090,-1,ortholog_one2one,1,adcy5,ENSDARG00000091342,adenylate cyclase 5 [Source:ZFIN;Acc:ZDB-GENE-081104-470],9,37872577,38021997,-1
COPS3,ENSG00000141030,COP9 signalosome subunit 3 [Source:HGNC Symbol;Acc:HGNC:2239],17,17246616,17281273,-1,ortholog_one2one,1,cops3,ENSDARG00000008623,COP9 signalosome subunit 3 [Source:HGNC Symbol;Acc:HGNC:2239],12,1455147,1467915,1
PWWP2B,ENSG00000171813,PWWP domain containing 2B [Source:HGNC Symbol;Acc:HGNC:25150],10,132397168,132417859,1,ortholog_one2one,1,pwwp2b,ENSDARG00000101080,PWWP domain containing 2B [Source:ZFIN;Acc:ZDB-GENE-110930-2],13,51710725,51731298,1
SETD9,ENSG00000155542,SET domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28508],5,56909260,56925532,1,ortholog_one2one,1,setd9,ENSDARG00000074456,SET domain containing 9 [Source:ZFIN;Acc:ZDB-GENE-120727-15],10,2684958,2691375,1
SLC6A3,ENSG00000142319,solute carrier family 6 member 3 [Source:HGNC Symbol;Acc:HGNC:11049],5,1392794,1445440,-1,ortholog_one2one,1,slc6a3,ENSDARG00000004219,solute carrier family 6 member 3 [Source:ZFIN;Acc:ZDB-GENE-010316-1],16,248239,263658,-1
C1QTNF7,ENSG00000163145,C1q and TNF related 7 [Source:HGNC Symbol;Acc:HGNC:14342],4,15339818,15446167,1,ortholog_one2one,1,c1qtnf7,ENSDARG00000074949,C1q and TNF related 7 [Source:ZFIN;Acc:ZDB-GENE-080414-4],23,2185397,2189062,1
SGPP2,ENSG00000163082,sphingosine-1-phosphate phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:19953],2,222424543,222562621,1,ortholog_one2one,1,SGPP2,ENSDARG00000079608,sphingosine-1-phosphate phosphatase 2 [Source:NCBI gene;Acc:100330698],15,42235449,42255867,1
CRMP1,ENSG00000072832,collapsin response mediator protein 1 [Source:HGNC Symbol;Acc:HGNC:2365],4,5748084,5893086,-1,ortholog_one2one,1,crmp1,ENSDARG00000056742,collapsin response mediator protein 1 [Source:ZFIN;Acc:ZDB-GENE-050720-1],1,14348399,14364710,1
FZD4,ENSG00000174804,frizzled class receptor 4 [Source:HGNC Symbol;Acc:HGNC:4042],11,86945679,86955395,-1,ortholog_one2one,1,fzd4,ENSDARG00000104117,frizzled class receptor 4 [Source:ZFIN;Acc:ZDB-GENE-990415-217],KN150617.1,66381,79211,1
IRAK4,ENSG00000198001,interleukin 1 receptor associated kinase 4 [Source:HGNC Symbol;Acc:HGNC:17967],12,43758944,43789543,1,ortholog_one2one,1,irak4,ENSDARG00000100534,interleukin-1 receptor-associated kinase 4 [Source:ZFIN;Acc:ZDB-GENE-040426-738],25,768014,774471,-1
MRPS2,ENSG00000122140,mitochondrial ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:14495],9,135499984,135504673,1,ortholog_one2one,1,mrps2,ENSDARG00000103198,mitochondrial ribosomal protein S2 [Source:ZFIN;Acc:ZDB-GENE-070112-992],21,7121942,7128064,1
RGMB,ENSG00000174136,repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896],5,98768650,98798643,1,ortholog_one2one,1,rgmb,ENSDARG00000079323,repulsive guidance molecule BMP co-receptor b [Source:ZFIN;Acc:ZDB-GENE-040527-2],5,52256885,52277643,-1
MT-ND2,ENSG00000198763,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 [Source:HGNC Symbol;Acc:HGNC:7456],MT,4470,5511,1,ortholog_one2one,1,mt-nd2,ENSDARG00000063899,NADH dehydrogenase subunit 2 [Source:NCBI gene;Acc:140532],MT,4993,6039,1
GLRA3,ENSG00000145451,glycine receptor alpha 3 [Source:HGNC Symbol;Acc:HGNC:4328],4,174636920,174829247,-1,ortholog_one2one,1,glra3,ENSDARG00000011066,"glycine receptor, alpha 3 [Source:ZFIN;Acc:ZDB-GENE-020402-1]",1,38416106,38538284,-1
TSPAN17,ENSG00000048140,tetraspanin 17 [Source:HGNC Symbol;Acc:HGNC:13594],5,176647387,176659054,1,ortholog_one2one,1,tspan17,ENSDARG00000114067,tetraspanin 17 [Source:ZFIN;Acc:ZDB-GENE-030131-3673],14,49683767,49761974,1
