Gene.name.mouse,Gene.stable.mouse,Gene.description.mouse,Chromosome.scaffold.name.mouse,Gene.start..bp.mouse,Gene.end..bp.mouse,Strand.mouse,homology.type,orthology.confidence..0.low..1.high,Gene.name.zebrafish,Gene.stable.ID.zebrafish,Gene.description.zebrafish,Chromosome.scaffold.name.zebrafish,Gene.start..bp.zebrafish,Gene.end..bp.zebrafish,Strand.zebrafish
Fank1,ENSMUSG00000053111,fibronectin type 3 and ankyrin repeat domains 1 [Source:MGI Symbol;Acc:MGI:1914180],7,133378590,133483261,1,ortholog_one2one,1,fank1,ENSDARG00000039657,fibronectin type III and ankyrin repeat domains 1 [Source:ZFIN;Acc:ZDB-GENE-130613-3],12,45132906,45149516,-1
5S_rRNA,ENSMUSG00002075755,5S ribosomal RNA [Source:RFAM;Acc:RF00001],10,78354457,78354572,1,ortholog_one2one,1,CABZ01034962.1,ENSDARG00000101494,,6,57263510,57263645,-1
Pnpla3,ENSMUSG00000041653,patatin-like phospholipase domain containing 3 [Source:MGI Symbol;Acc:MGI:2151796],15,84052038,84071437,1,ortholog_one2one,1,pnpla3,ENSDARG00000102020,patatin-like phospholipase domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-040718-27],4,8780179,8795250,-1
Mir489,ENSMUSG00000070107,microRNA 489 [Source:MGI Symbol;Acc:MGI:3619425],6,3721897,3722003,-1,ortholog_one2one,1,dre-mir-489,ENSDARG00000083308,dre-mir-489 [Source:miRBase;Acc:MI0003256],19,40781168,40781271,-1
Heatr6,ENSMUSG00000000976,HEAT repeat containing 6 [Source:MGI Symbol;Acc:MGI:1919790],11,83644522,83674580,1,ortholog_one2one,1,heatr6,ENSDARG00000073686,HEAT repeat containing 6 [Source:NCBI gene;Acc:567838],21,38745094,38795137,1
1700001L19Rik,ENSMUSG00000021534,RIKEN cDNA 1700001L19 gene [Source:MGI Symbol;Acc:MGI:1916565],13,68745540,68762350,1,ortholog_one2one,1,C19H5orf49,ENSDARG00000115108,si:dkeyp-46h3.1 [Source:ZFIN;Acc:ZDB-GENE-060503-559],19,27589201,27608549,1
Pcsk9,ENSMUSG00000044254,proprotein convertase subtilisin/kexin type 9 [Source:MGI Symbol;Acc:MGI:2140260],4,106299526,106321526,-1,ortholog_one2one,1,pcsk9,ENSDARG00000074185,proprotein convertase subtilisin/kexin type 9 [Source:ZFIN;Acc:ZDB-GENE-060927-1],20,7398090,7432867,1
Shisa3,ENSMUSG00000050010,shisa family member 3 [Source:MGI Symbol;Acc:MGI:3041225],5,67765225,67780895,1,ortholog_one2one,1,shisa3,ENSDARG00000075467,shisa family member 3 [Source:ZFIN;Acc:ZDB-GENE-070112-2022],14,45200278,45206999,-1
Pak1,ENSMUSG00000030774,p21 (RAC1) activated kinase 1 [Source:MGI Symbol;Acc:MGI:1339975],7,97437748,97561588,1,ortholog_one2one,1,pak1,ENSDARG00000103959,p21 protein (Cdc42/Rac)-activated kinase 1 [Source:ZFIN;Acc:ZDB-GENE-030826-29],18,3169579,3286769,1
Gm22620,ENSMUSG00000064634,"predicted gene, 22620 [Source:MGI Symbol;Acc:MGI:5452397]",9,15226485,15226617,1,ortholog_one2one,1,CR936321.4,ENSDARG00000084995,,5,61351368,61351501,1
Slc30a7,ENSMUSG00000054414,"solute carrier family 30 (zinc transporter), member 7 [Source:MGI Symbol;Acc:MGI:1913750]",3,115732622,115801055,-1,ortholog_one2one,1,slc30a7,ENSDARG00000019998,solute carrier family 30 member 7 [Source:NCBI gene;Acc:327439],22,16123090,16154771,-1
Mir122,ENSMUSG00000065402,microRNA 122 [Source:MGI Symbol;Acc:MGI:2676805],18,65381932,65381997,1,ortholog_one2one,1,dre-mir-122,ENSDARG00000083634,dre-mir-122 [Source:miRBase;Acc:MI0001965],21,10881423,10881498,-1
Prrc2c,ENSMUSG00000040225,proline-rich coiled-coil 2C [Source:MGI Symbol;Acc:MGI:1913754],1,162498294,162568125,-1,ortholog_one2one,1,prrc2c,ENSDARG00000057583,proline-rich coiled-coil 2C [Source:ZFIN;Acc:ZDB-GENE-081104-156],20,15023263,15062606,-1
Dusp2,ENSMUSG00000027368,dual specificity phosphatase 2 [Source:MGI Symbol;Acc:MGI:101911],2,127178079,127180296,1,ortholog_one2one,1,dusp2,ENSDARG00000098108,dual specificity phosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-040801-188],8,40628926,40633991,1
Gpr153,ENSMUSG00000042804,G protein-coupled receptor 153 [Source:MGI Symbol;Acc:MGI:1916157],4,152358689,152369794,1,ortholog_one2one,1,gpr153,ENSDARG00000087601,G protein-coupled receptor 153 [Source:ZFIN;Acc:ZDB-GENE-050823-7],8,46656170,46700278,-1
Pithd1,ENSMUSG00000028669,PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1 [Source:MGI Symbol;Acc:MGI:1913443],4,135702771,135714575,-1,ortholog_one2one,1,pithd1,ENSDARG00000098600,PITH (C-terminal proteasome-interacting domain of thioredoxin-like) domain containing 1 [Source:NCBI gene;Acc:404606],19,43878049,43880951,1
Mir215,ENSMUSG00000065562,microRNA 215 [Source:MGI Symbol;Acc:MGI:2676891],1,185045778,185045889,1,ortholog_one2one,1,dre-mir-192,ENSDARG00000080041,dre-mir-192 [Source:miRBase;Acc:MI0001371],10,27063354,27063438,1
Wnt3a,ENSMUSG00000009900,"wingless-type MMTV integration site family, member 3A [Source:MGI Symbol;Acc:MGI:98956]",11,59138859,59181578,-1,ortholog_one2one,1,wnt3a,ENSDARG00000058822,"wingless-type MMTV integration site family, member 3A [Source:ZFIN;Acc:ZDB-GENE-001106-1]",2,3106237,3158919,-1
Acot13,ENSMUSG00000006717,acyl-CoA thioesterase 13 [Source:MGI Symbol;Acc:MGI:1914084],13,25001931,25015523,-1,ortholog_one2one,1,acot13,ENSDARG00000061728,acyl-CoA thioesterase 13 [Source:ZFIN;Acc:ZDB-GENE-060503-437],19,31576849,31579383,1
Sardh,ENSMUSG00000009614,sarcosine dehydrogenase [Source:MGI Symbol;Acc:MGI:2183102],2,27078405,27138349,-1,ortholog_one2one,1,sardh,ENSDARG00000058102,sarcosine dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-040426-996],10,10386435,10564968,1
Pomgnt2,ENSMUSG00000066235,"protein O-linked mannose beta 1,4-N-acetylglucosaminyltransferase 2 [Source:MGI Symbol;Acc:MGI:2143424]",9,121810672,121826176,-1,ortholog_one2one,1,pomgnt2,ENSDARG00000010941,"protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-) [Source:NCBI gene;Acc:497644]",16,8139515,8162380,1
Tmem64,ENSMUSG00000043252,transmembrane protein 64 [Source:MGI Symbol;Acc:MGI:2140359],4,15265831,15286753,1,ortholog_one2one,1,tmem64,ENSDARG00000061723,transmembrane protein 64 [Source:ZFIN;Acc:ZDB-GENE-060503-182],19,31532043,31553518,1
Fah,ENSMUSG00000030630,fumarylacetoacetate hydrolase [Source:MGI Symbol;Acc:MGI:95482],7,84234367,84255930,-1,ortholog_one2one,1,fah,ENSDARG00000101762,fumarylacetoacetate hydrolase (fumarylacetoacetase) [Source:ZFIN;Acc:ZDB-GENE-030131-1091],7,10592152,10632375,1
Npepl1,ENSMUSG00000039263,aminopeptidase-like 1 [Source:MGI Symbol;Acc:MGI:2448523],2,173952142,173964863,1,ortholog_one2one,1,npepl1,ENSDARG00000012871,aminopeptidase like 1 [Source:ZFIN;Acc:ZDB-GENE-050417-177],6,49742164,49760876,1
Tbcd,ENSMUSG00000039230,tubulin-specific chaperone d [Source:MGI Symbol;Acc:MGI:1919686],11,121342775,121507990,1,ortholog_one2one,1,tbcd,ENSDARG00000098749,tubulin folding cofactor D [Source:ZFIN;Acc:ZDB-GENE-060823-1],3,48234445,48327160,1
1110004F10Rik,ENSMUSG00000030663,RIKEN cDNA 1110004F10 gene [Source:MGI Symbol;Acc:MGI:1929274],7,115638632,115704445,1,ortholog_one2one,1,C18H11orf58,ENSDARG00000022564,zgc:56106 [Source:NCBI gene;Acc:393163],18,27309404,27316599,-1
Msc,ENSMUSG00000025930,musculin [Source:MGI Symbol;Acc:MGI:1333884],1,14823570,14826216,-1,ortholog_one2one,1,msc,ENSDARG00000110016,musculin (activated B-cell factor-1) [Source:ZFIN;Acc:ZDB-GENE-090806-3],24,13735616,13741624,1
Snrk,ENSMUSG00000038145,SNF related kinase [Source:MGI Symbol;Acc:MGI:108104],9,121946332,121998768,1,ortholog_one2one,1,snrka,ENSDARG00000070832,SNF related kinase a [Source:ZFIN;Acc:ZDB-GENE-040718-84],16,8047896,8132742,-1
Larp1,ENSMUSG00000037331,"La ribonucleoprotein domain family, member 1 [Source:MGI Symbol;Acc:MGI:1890165]",11,57899890,57952860,1,ortholog_one2one,1,larp1,ENSDARG00000101722,"La ribonucleoprotein 1, translational regulator [Source:ZFIN;Acc:ZDB-GENE-030131-5386]",21,45856443,45871866,-1
Pnn,ENSMUSG00000020994,pinin [Source:MGI Symbol;Acc:MGI:1100514],12,59113670,59120784,1,ortholog_one2one,1,pnn,ENSDARG00000015851,"pinin, desmosome associated protein [Source:ZFIN;Acc:ZDB-GENE-060519-3]",17,13099476,13110121,1
Helz,ENSMUSG00000020721,helicase with zinc finger domain [Source:MGI Symbol;Acc:MGI:1925705],11,107438756,107584652,1,ortholog_one2one,1,helz,ENSDARG00000030560,helicase with zinc finger [Source:NCBI gene;Acc:406550],3,60957512,61034549,1
Mir96,ENSMUSG00000065586,microRNA 96 [Source:MGI Symbol;Acc:MGI:3619440],6,30169445,30169550,-1,ortholog_one2one,1,MIR96,ENSDARG00000083126,microRNA 96 [Source:HGNC Symbol;Acc:HGNC:31648],4,15074715,15074824,1
Mir92b,ENSMUSG00000076255,microRNA 92b [Source:MGI Symbol;Acc:MGI:3718577],3,89134423,89134505,-1,ortholog_one2one,1,dre-mir-92b,ENSDARG00000089196,dre-mir-92b [Source:miRBase;Acc:MI0001953],16,42898429,42898510,1
Mrpl22,ENSMUSG00000020514,mitochondrial ribosomal protein L22 [Source:MGI Symbol;Acc:MGI:1333794],11,58062487,58070391,1,ortholog_one2one,1,mrpl22,ENSDARG00000109961,mitochondrial ribosomal protein L22 [Source:ZFIN;Acc:ZDB-GENE-080303-28],21,36381960,36396334,-1
Mospd2,ENSMUSG00000061778,motile sperm domain containing 2 [Source:MGI Symbol;Acc:MGI:1924013],X,163719165,163763371,-1,ortholog_one2one,1,mospd2,ENSDARG00000026024,motile sperm domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-041114-1],9,54984537,55051256,1
Dock1,ENSMUSG00000058325,dedicator of cytokinesis 1 [Source:MGI Symbol;Acc:MGI:2429765],7,134272383,134775368,1,ortholog_one2one,1,dock1,ENSDARG00000099093,dedicator of cytokinesis 1 [Source:ZFIN;Acc:ZDB-GENE-080108-5],12,44362897,44759246,-1
Plekhm3,ENSMUSG00000051344,"pleckstrin homology domain containing, family M, member 3 [Source:MGI Symbol;Acc:MGI:2443627]",1,64825142,64995983,-1,ortholog_one2one,1,plekhm3,ENSDARG00000030633,"pleckstrin homology domain containing, family M, member 3 [Source:ZFIN;Acc:ZDB-GENE-070912-382]",9,28140089,28208549,1
Gabrg2,ENSMUSG00000020436,"gamma-aminobutyric acid (GABA) A receptor, subunit gamma 2 [Source:MGI Symbol;Acc:MGI:95623]",11,41801030,41891684,-1,ortholog_one2one,1,gabrg2,ENSDARG00000053665,"gamma-aminobutyric acid (GABA) A receptor, gamma 2 [Source:ZFIN;Acc:ZDB-GENE-091118-65]",21,41903760,42007482,-1
Fam131c,ENSMUSG00000006218,"family with sequence similarity 131, member C [Source:MGI Symbol;Acc:MGI:2685539]",4,141095531,141111486,1,ortholog_one2one,1,fam131c,ENSDARG00000037320,family with sequence similarity 131 member C [Source:ZFIN;Acc:ZDB-GENE-050706-119],23,24300651,24343363,-1
Pkib,ENSMUSG00000019876,"protein kinase inhibitor beta, cAMP dependent, testis specific [Source:MGI Symbol;Acc:MGI:101937]",10,57508077,57617208,1,ortholog_one2one,1,pkib,ENSDARG00000053110,"protein kinase (cAMP-dependent, catalytic) inhibitor beta [Source:ZFIN;Acc:ZDB-GENE-041014-312]",20,40371897,40451115,-1
Phospho2,ENSMUSG00000027088,"phosphatase, orphan 2 [Source:MGI Symbol;Acc:MGI:1920623]",2,69619967,69630349,1,ortholog_one2one,1,phospho2,ENSDARG00000102202,"phosphatase, orphan 2 [Source:ZFIN;Acc:ZDB-GENE-080204-104]",6,3710865,3713097,1
Polr2k,ENSMUSG00000045996,polymerase (RNA) II (DNA directed) polypeptide K [Source:MGI Symbol;Acc:MGI:102725],15,36174156,36177156,1,ortholog_one2one,1,polr2k,ENSDARG00000075616,polymerase (RNA) II (DNA directed) polypeptide K [Source:ZFIN;Acc:ZDB-GENE-070820-18],19,11978209,11981656,1
Gnas,ENSMUSG00000027523,"GNAS (guanine nucleotide binding protein, alpha stimulating) complex locus [Source:MGI Symbol;Acc:MGI:95777]",2,174126113,174188537,1,ortholog_one2one,1,gnas,ENSDARG00000043094,GNAS complex locus [Source:ZFIN;Acc:ZDB-GENE-090417-2],6,49811831,49873020,-1
Faf2,ENSMUSG00000025873,Fas associated factor family member 2 [Source:MGI Symbol;Acc:MGI:1923827],13,54769597,54811876,1,ortholog_one2one,1,faf2,ENSDARG00000052374,Fas associated factor family member 2 [Source:ZFIN;Acc:ZDB-GENE-050208-312],14,50994138,51014292,-1
Ddx52,ENSMUSG00000020677,DExD box helicase 52 [Source:MGI Symbol;Acc:MGI:1925644],11,83832888,83853914,1,ortholog_one2one,1,ddx52,ENSDARG00000100505,DEAD (Asp-Glu-Ala-Asp) box polypeptide 52 [Source:ZFIN;Acc:ZDB-GENE-060623-1],21,38855551,38869404,1
Tc2n,ENSMUSG00000021187,"tandem C2 domains, nuclear [Source:MGI Symbol;Acc:MGI:1921663]",12,101611702,101684782,-1,ortholog_one2one,1,TC2N,ENSDARG00000095067,"tandem C2 domains, nuclear [Source:NCBI gene;Acc:101885722]",13,33141279,33153889,-1
Adra1a,ENSMUSG00000045875,"adrenergic receptor, alpha 1a [Source:MGI Symbol;Acc:MGI:104773]",14,66872700,67008617,1,ortholog_one2one,1,adra1aa,ENSDARG00000028725,adrenoceptor alpha 1Aa [Source:ZFIN;Acc:ZDB-GENE-030131-2831],8,5024468,5080889,1
Elp4,ENSMUSG00000027167,elongator acetyltransferase complex subunit 4 [Source:MGI Symbol;Acc:MGI:1925016],2,105531372,105734909,-1,ortholog_one2one,1,elp4,ENSDARG00000008852,elongator acetyltransferase complex subunit 4 [Source:NCBI gene;Acc:550331],7,15905691,16034324,-1
Socs7,ENSMUSG00000038485,suppressor of cytokine signaling 7 [Source:MGI Symbol;Acc:MGI:2651588],11,97253261,97289368,1,ortholog_one2one,1,socs7,ENSDARG00000077018,suppressor of cytokine signaling 7 [Source:ZFIN;Acc:ZDB-GENE-080204-125],11,12009735,12051805,-1
Agap2,ENSMUSG00000025422,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2 [Source:MGI Symbol;Acc:MGI:3580016]",10,126911153,126929038,1,ortholog_one2one,1,agap2,ENSDARG00000099874,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2 [Source:ZFIN;Acc:ZDB-GENE-061103-343]",23,36675207,36724575,-1
Cdc42ep3,ENSMUSG00000036533,CDC42 effector protein (Rho GTPase binding) 3 [Source:MGI Symbol;Acc:MGI:2384718],17,79641156,79662520,-1,ortholog_one2one,1,cdc42ep3,ENSDARG00000052783,CDC42 effector protein (Rho GTPase binding) 3 [Source:ZFIN;Acc:ZDB-GENE-040912-89],13,42124566,42143637,1
Gm24357,ENSMUSG00000064797,"predicted gene, 24357 [Source:MGI Symbol;Acc:MGI:5454134]",9,15226818,15226891,1,ortholog_one2one,1,CR936321.1,ENSDARG00000080462,,5,61351920,61351995,1
Yipf6,ENSMUSG00000047694,"Yip1 domain family, member 6 [Source:MGI Symbol;Acc:MGI:1925179]",X,97979922,97992623,1,ortholog_one2one,1,yipf6,ENSDARG00000054433,"Yip1 domain family, member 6 [Source:NCBI gene;Acc:415186]",5,35744623,35754882,1
Sntg1,ENSMUSG00000025909,"syntrophin, gamma 1 [Source:MGI Symbol;Acc:MGI:1918346]",1,8431699,9370103,-1,ortholog_one2one,1,sntg1,ENSDARG00000061832,"syntrophin, gamma 1 [Source:ZFIN;Acc:ZDB-GENE-140106-77]",24,35232716,35282568,-1
Tmem132d,ENSMUSG00000034310,transmembrane protein 132D [Source:MGI Symbol;Acc:MGI:3044963],5,127858694,128510141,-1,ortholog_one2one,1,TMEM132D,ENSDARG00000102759,transmembrane protein 132C [Source:NCBI gene;Acc:100332191],8,36057318,36125849,-1
Satb1,ENSMUSG00000023927,special AT-rich sequence binding protein 1 [Source:MGI Symbol;Acc:MGI:105084],17,52043215,52140318,-1,ortholog_one2one,1,satb1b,ENSDARG00000062621,SATB homeobox 1b [Source:ZFIN;Acc:ZDB-GENE-030131-7105],16,49393200,49505275,-1
Ttc13,ENSMUSG00000037300,tetratricopeptide repeat domain 13 [Source:MGI Symbol;Acc:MGI:2384573],8,125398071,125448722,-1,ortholog_one2one,1,ttc13,ENSDARG00000063242,tetratricopeptide repeat domain 13 [Source:ZFIN;Acc:ZDB-GENE-080722-25],20,3954579,3997531,-1
Nup35,ENSMUSG00000026999,nucleoporin 35 [Source:MGI Symbol;Acc:MGI:1916732],2,80447580,80489250,1,ortholog_one2one,1,nup35,ENSDARG00000012222,nucleoporin 35 [Source:NCBI gene;Acc:337461],9,12259469,12401871,-1
Dazap2,ENSMUSG00000000346,DAZ associated protein 2 [Source:MGI Symbol;Acc:MGI:1344344],15,100513230,100518642,1,ortholog_one2one,1,dazap2,ENSDARG00000007867,DAZ associated protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3036],23,33718602,33729552,1
Ndufb1,ENSMUSG00000113902,NADH:ubiquinone oxidoreductase subunit B1 [Source:MGI Symbol;Acc:MGI:3780865],12,101934349,101943327,-1,ortholog_one2one,1,NDUFB1,ENSDARG00000087456,NADH:ubiquinone oxidoreductase subunit B1 [Source:HGNC Symbol;Acc:HGNC:7695],20,50048836,50049099,-1
Ano10,ENSMUSG00000037949,anoctamin 10 [Source:MGI Symbol;Acc:MGI:2143103],9,122004940,122123489,-1,ortholog_one2one,1,ano10a,ENSDARG00000057736,anoctamin 10a [Source:NCBI gene;Acc:566425],16,7985886,8041348,1
Hgs,ENSMUSG00000025793,HGF-regulated tyrosine kinase substrate [Source:MGI Symbol;Acc:MGI:104681],11,120358461,120374805,1,ortholog_one2one,1,hgs,ENSDARG00000020960,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:ZFIN;Acc:ZDB-GENE-030131-6107],3,50076793,50118140,-1
Drc3,ENSMUSG00000056598,dynein regulatory complex subunit 3 [Source:MGI Symbol;Acc:MGI:1921915],11,60244155,60285167,1,ortholog_one2one,1,drc3,ENSDARG00000041300,dynein regulatory complex subunit 3 [Source:ZFIN;Acc:ZDB-GENE-061103-349],3,62126981,62138955,1
N6amt1,ENSMUSG00000044442,N-6 adenine-specific DNA methyltransferase 1 (putative) [Source:MGI Symbol;Acc:MGI:1915018],16,87151073,87165630,1,ortholog_one2one,1,n6amt1,ENSDARG00000115421,N-6 adenine-specific DNA methyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-040718-206],1,961607,970951,1
Trp53bp1,ENSMUSG00000043909,transformation related protein 53 binding protein 1 [Source:MGI Symbol;Acc:MGI:1351320],2,121023762,121101888,-1,ortholog_one2one,1,tp53bp1,ENSDARG00000079000,"tumor protein p53 binding protein, 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3695]",7,52887701,52933169,1
Rpl15,ENSMUSG00000012405,ribosomal protein L15 [Source:MGI Symbol;Acc:MGI:1913730],14,4198305,4201873,1,ortholog_one2one,1,rpl15,ENSDARG00000009285,ribosomal protein L15 [Source:ZFIN;Acc:ZDB-GENE-040801-183],19,17385561,17395587,1
Arsk,ENSMUSG00000021592,arylsulfatase K [Source:MGI Symbol;Acc:MGI:1924291],13,76208541,76246779,-1,ortholog_one2one,1,arsk,ENSDARG00000059714,"arylsulfatase family, member K [Source:NCBI gene;Acc:562412]",5,50898849,50911256,1
Zfyve19,ENSMUSG00000068580,"zinc finger, FYVE domain containing 19 [Source:MGI Symbol;Acc:MGI:1919258]",2,119039098,119047530,1,ortholog_one2one,1,zfyve19,ENSDARG00000003642,"zinc finger, FYVE domain containing 19 [Source:ZFIN;Acc:ZDB-GENE-040718-109]",17,2108984,2126517,-1
Hddc2,ENSMUSG00000000295,HD domain containing 2 [Source:MGI Symbol;Acc:MGI:1916942],10,31189379,31204200,1,ortholog_one2one,1,hddc2,ENSDARG00000034957,HD domain containing 2 [Source:NCBI gene;Acc:554129],20,39685572,39689791,1
Gmps,ENSMUSG00000027823,guanine monophosphate synthetase [Source:MGI Symbol;Acc:MGI:2448526],3,63883527,63930000,1,ortholog_one2one,1,gmps,ENSDARG00000079848,guanine monophosphate synthase [Source:ZFIN;Acc:ZDB-GENE-040426-1503],18,34181655,34216886,1
Samd5,ENSMUSG00000060487,sterile alpha motif domain containing 5 [Source:MGI Symbol;Acc:MGI:2444815],10,9498680,9550952,-1,ortholog_one2one,1,SAMD5,ENSDARG00000110032,sterile alpha motif domain containing 5 [Source:HGNC Symbol;Acc:HGNC:21180],17,7124059,7218481,-1
Gtf2a1l,ENSMUSG00000024154,"general transcription factor IIA, 1-like [Source:MGI Symbol;Acc:MGI:1919078]",17,88976088,89022580,1,ortholog_one2one,1,gtf2a1l,ENSDARG00000063670,"general transcription factor IIA, 1-like [Source:ZFIN;Acc:ZDB-GENE-060929-28]",13,33878,39254,-1
Prmt6,ENSMUSG00000049300,protein arginine N-methyltransferase 6 [Source:MGI Symbol;Acc:MGI:2139971],3,110153425,110158314,-1,ortholog_one2one,1,prmt6,ENSDARG00000069706,protein arginine methyltransferase 6 [Source:NCBI gene;Acc:448867],24,29352039,29353521,1
Tpd52l1,ENSMUSG00000000296,tumor protein D52-like 1 [Source:MGI Symbol;Acc:MGI:1298386],10,31208372,31321954,-1,ortholog_one2one,1,tpd52l1,ENSDARG00000042548,tpd52 like 1 [Source:ZFIN;Acc:ZDB-GENE-050522-121],20,39691793,39735987,-1
Atf3,ENSMUSG00000026628,activating transcription factor 3 [Source:MGI Symbol;Acc:MGI:109384],1,190902493,190950236,-1,ortholog_one2one,1,atf3,ENSDARG00000007823,activating transcription factor 3 [Source:ZFIN;Acc:ZDB-GENE-040426-728],20,37794633,37800737,1
Kcnj15,ENSMUSG00000062609,"potassium inwardly-rectifying channel, subfamily J, member 15 [Source:MGI Symbol;Acc:MGI:1310000]",16,95058417,95101119,1,ortholog_one2one,1,KCNJ15,ENSDARG00000058988,potassium inwardly rectifying channel subfamily J member 15 [Source:NCBI gene;Acc:572476],10,158590,159597,1
Spty2d1,ENSMUSG00000049516,SPT2 chromatin protein domain containing 1 [Source:MGI Symbol;Acc:MGI:2142062],7,46640144,46658159,-1,ortholog_one2one,1,spty2d1,ENSDARG00000033889,SPT2 chromatin protein domain containing 1 [Source:NCBI gene;Acc:337191],25,24233010,24248000,-1
Adora2a,ENSMUSG00000020178,adenosine A2a receptor [Source:MGI Symbol;Acc:MGI:99402],10,75152711,75170618,1,ortholog_one2one,1,adora2aa,ENSDARG00000033706,adenosine A2a receptor a [Source:ZFIN;Acc:ZDB-GENE-080723-28],8,30664077,30684625,1
Tmem128,ENSMUSG00000067365,transmembrane protein 128 [Source:MGI Symbol;Acc:MGI:1913559],5,38417529,38426978,1,ortholog_one2one,1,tmem107,ENSDARG00000110269,transmembrane protein 128 [Source:HGNC Symbol;Acc:HGNC:28201],14,39156,41392,1
Kctd14,ENSMUSG00000051727,potassium channel tetramerisation domain containing 14 [Source:MGI Symbol;Acc:MGI:1289222],7,97100530,97108764,1,ortholog_one2one,1,kctd14,ENSDARG00000110240,potassium channel tetramerization domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-120215-239],18,3052408,3063710,1
Adamts17,ENSMUSG00000058145,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 17 [Source:MGI Symbol;Acc:MGI:3588195]",7,66489483,66802919,1,ortholog_one2one,1,adamts17,ENSDARG00000075555,"ADAM metallopeptidase with thrombospondin type 1 motif, 17 [Source:ZFIN;Acc:ZDB-GENE-121030-7]",7,9981757,10257193,1
Tcerg1l,ENSMUSG00000091002,transcription elongation regulator 1-like [Source:MGI Symbol;Acc:MGI:1917821],7,137810703,137999459,-1,ortholog_one2one,1,TCERG1L,ENSDARG00000109963,transcription elongation regulator 1 like [Source:NCBI gene;Acc:110437752],12,41991635,42199254,1
Usp47,ENSMUSG00000059263,ubiquitin specific peptidase 47 [Source:MGI Symbol;Acc:MGI:1922246],7,111622711,111710868,1,ortholog_one2one,1,usp47,ENSDARG00000102645,ubiquitin specific peptidase 47 [Source:ZFIN;Acc:ZDB-GENE-070719-7],7,65398161,65464416,1
mt-Co1,ENSMUSG00000064351,mitochondrially encoded cytochrome c oxidase I [Source:MGI Symbol;Acc:MGI:102504],MT,5328,6872,1,ortholog_one2one,1,mt-co1,ENSDARG00000063905,cytochrome c oxidase subunit I [Source:NCBI gene;Acc:140539],MT,6425,7975,1
Gstz1,ENSMUSG00000021033,glutathione transferase zeta 1 (maleylacetoacetate isomerase) [Source:MGI Symbol;Acc:MGI:1341859],12,87193939,87211497,1,ortholog_one2one,1,gstz1,ENSDARG00000027984,glutathione S-transferase zeta 1 [Source:ZFIN;Acc:ZDB-GENE-040718-184],17,45106424,45114519,1
